"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"746","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 16:08:29,FALSE,NA,"1134491850667020288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ambumanianand",1124,TRUE,FALSE,NA,NA
"747","RT @Thoothukudippl: #whereismugilan  Plz Make Trend This  #thoothukudi_la #thoothukudi_people #Thoothukudipeople #tuty #tuticorin #tuti #ne…",FALSE,0,NA,2019-05-31 16:06:54,FALSE,NA,"1134491453067948032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Covai",56,TRUE,FALSE,NA,NA
"748","Saw #Nesamani during the travel ..
Its not just words. Its a whole world of emotions. 
#Pray_For_Nesamani https://t.co/R7qHVIWkpq",FALSE,6,NA,2019-05-31 16:06:18,FALSE,NA,"1134491298386157568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karthiktraj",1,FALSE,FALSE,NA,NA
"749","#Pray_For_Nesamani https://t.co/hwSVQZPXp5",FALSE,0,NA,2019-05-31 16:05:44,FALSE,NA,"1134491159810600961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raakshasy",0,FALSE,FALSE,NA,NA
"750","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 16:05:43,FALSE,NA,"1134491154626490369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itzzzbala",1124,TRUE,FALSE,NA,NA
"751","RT @maduramachan: Enough  #Pray_For_Nesamani 

Need to trend #Where_is_Mugilan https://t.co/4nmeMEwLUb",FALSE,0,NA,2019-05-31 16:04:42,FALSE,NA,"1134490897066803200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Covai",10,TRUE,FALSE,NA,NA
"752","RT @sreev100: #Pray_For_Nesamani 
Please make sure to tweet #Where_is_Mugilan also. It's our responsibility to find him. 
#Pray_For_Nesaman…",FALSE,0,NA,2019-05-31 16:03:14,FALSE,NA,"1134490530702716928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Covai",8,TRUE,FALSE,NA,NA
"753","RT @sktdeepak: #Pray_For_Nesamani #Nesamani #Pray_for_Naesamani 
FLASH NEWS : Nesamani given special interview to repoter from hospital. So…",FALSE,0,NA,2019-05-31 16:03:13,FALSE,NA,"1134490523455053825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrLeenus",52,TRUE,FALSE,NA,NA
"754","RT @nelsonvijay08: <U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0B95><U+0BAE><U+0BCD> <U+0B92><U+0BB0><U+0BC1> <U+0B86><U+0BA9><U+0BCD><U+0BAE><U+0BBE><U+0BB5><U+0BC8> <U+0B8E><U+0BAA><U+0BCD><U+0BAA><U+0B9F><U+0BBF><U+0BAF><U+0BC6><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE><U+0BCD> <U+0BA8><U+0BC7><U+0B9A><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BC1><U+0BAE><U+0BCD> <U+0B8E><U+0BA9><U+0BCD><U+0BAA><U+0BA4><U+0BC1> <U+0BA8><U+0BAE><U+0BCD> <U+0B95><U+0BCA><U+0BA3><U+0BCD><U+0B9F><U+0BBE><U+0B9F><U+0BCD><U+0B9F> <U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0B99><U+0BCD><U+0B95><U+0BB3><U+0BBF><U+0BB2><U+0BCD> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BAF><U+0BC1><U+0BAE><U+0BCD>. Contractor Nesamani <U+0B85><U+0BA8><U+0BCD><U+0BA4> <U+0BB5><U+0B95><U+0BC8>.…",FALSE,0,NA,2019-05-31 16:02:01,FALSE,NA,"1134490221142130688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sitru98",714,TRUE,FALSE,NA,NA
"755","RT @samijanu0413: #Pray_for_nesamani..
World trending now..
Why not trending 
#Where_is_mugilan",FALSE,0,NA,2019-05-31 16:01:37,FALSE,NA,"1134490121837850625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Covai",21,TRUE,FALSE,NA,NA
"756","RT @shajithallabak3: Plz, I resquest to all those who are supporting and sharing  #Pray_For_Nesamani ...
Plz just share this also #where_is…",FALSE,0,NA,2019-05-31 16:01:15,FALSE,NA,"1134490030158671874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Covai",138,TRUE,FALSE,NA,NA
"757","RT @vijdevarajan: We're trending on #pray_for_nesamani but no one care about the #Where_is_Mugilan  
Please share this <U+0001F64F>
Where is mugilan?.…",FALSE,0,NA,2019-05-31 16:00:59,FALSE,NA,"1134489962739462145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Covai",131,TRUE,FALSE,NA,NA
"758","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 16:00:32,FALSE,NA,"1134489849782775809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijayMaheshE",1124,TRUE,FALSE,NA,NA
"759","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 16:00:05,FALSE,NA,"1134489737006161920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duvasq",566,TRUE,FALSE,NA,NA
"760","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 15:57:37,FALSE,NA,"1134489115842342912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jerryharrys",566,TRUE,FALSE,NA,NA
"761","RT @RedmiIndia: While the world prays for #Nesamani, we only wish he had a #RedmiNote7Pro. Hammers, walnuts and what not, #GorillaGlass5's…",FALSE,0,NA,2019-05-31 15:55:19,FALSE,NA,"1134488537129050113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sathish07ch",553,TRUE,FALSE,NA,NA
"762","#Pray_for_Nesamani our Team creation song Like and commwnts and share https://t.co/iarjRsY4JZ @ Madurai, India https://t.co/t0LNDFMafj",FALSE,0,NA,2019-05-31 15:53:04,FALSE,NA,"1134487969971277824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aarunvijay6",0,FALSE,FALSE,"78.1131","9.9251"
"763","RT @lovely_deenu: Please ban Hammer<U+0001F528>
#Pray_For_Nesamani https://t.co/d5Pb97Zioi",FALSE,0,NA,2019-05-31 15:51:42,FALSE,NA,"1134487625463500800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshdevi7784",11,TRUE,FALSE,NA,NA
"764","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 15:51:09,FALSE,NA,"1134487486418149376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRakesh",566,TRUE,FALSE,NA,NA
"765","RT @PavanRavi12: #Pray_For_Nesamani
#Where_is_Mugilan #Pavan_Dot Please use hashtag Where is mugilan as he is missing since February 15 of…",FALSE,0,NA,2019-05-31 15:50:33,FALSE,NA,"1134487338388582400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karthickscania",2,TRUE,FALSE,NA,NA
"766","RT @RSharanr600: Finally on The Times of India
#Pray_For_Nesamani https://t.co/AiaHpgFJiQ",FALSE,0,NA,2019-05-31 15:48:18,FALSE,NA,"1134486768802078720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshdevi7784",10,TRUE,FALSE,NA,NA
"767","RT @vyas_vicchu: Justice for thalaivan <U+0001F602>
#Pray_for_Nesamani https://t.co/s7vo1F6dM2",FALSE,0,NA,2019-05-31 15:47:52,FALSE,NA,"1134486662145142784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshdevi7784",25,TRUE,FALSE,NA,NA
"768","@DrTamilisaiBJP @PMOIndia @narendramodi <U+0B85><U+0B95><U+0BCD><U+0B95><U+0BBE> <U+0B9A><U+0BC1><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BAF><U+0BB2><U+0BCD> <U+0BB2><U+0B9F><U+0BBE><U+0B95><U+0BCD>, <U+0B89><U+0B99><U+0BCD><U+0B95> <U+0BA4><U+0BB2><U+0BC8><U+0BB5><U+0BB0><U+0BCD> <U+0BAA><U+0BA4><U+0BB5><U+0BBF> <U+0BAA><U+0B9F><U+0BBE><U+0B95><U+0BCD>. So #pray_for_Nesamani",FALSE,0,"DrTamilisaiBJP",2019-05-31 15:47:29,FALSE,"1134120977112023041","1134486563188908033","236457592","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imkabali",0,FALSE,FALSE,NA,NA
"769","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 15:47:27,FALSE,NA,"1134486555442081792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dsureshmech",1124,TRUE,FALSE,NA,NA
"770","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 15:46:56,FALSE,NA,"1134486424625934337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshdevi7784",566,TRUE,FALSE,NA,NA
"771","RT @MoorthiMuniraj: How civil engineer see this incident at our various angles. #Pray_For_Nesamani https://t.co/aUEoLrUcgP",FALSE,0,NA,2019-05-31 15:45:35,FALSE,NA,"1134486085294104576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshdevi7784",26,TRUE,FALSE,NA,NA
"772","RT @vijdevarajan: We're trending on #pray_for_nesamani but no one care about the #Where_is_Mugilan  
Please share this <U+0001F64F>
Where is mugilan?.…",FALSE,0,NA,2019-05-31 15:45:22,FALSE,NA,"1134486033490358279",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aooshumcomments",131,TRUE,FALSE,NA,NA
"773","RT @saziram: #Nesamani #Pray_For_Nesamani 
Its not just words. Its a whole world of emotions. https://t.co/lb8iMO4z18",FALSE,0,NA,2019-05-31 15:45:14,FALSE,NA,"1134485999847784449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshdevi7784",95,TRUE,FALSE,NA,NA
"774","<U+0BAE><U+0BC1><U+0BA4><U+0BB2><U+0BCD> <U+0BAE><U+0BC1><U+0BB1><U+0BC8><U+0BAF><U+0BBE><U+0B95> <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF><U+0BAF><U+0BC8> <U+0B95><U+0BCA><U+0BB2><U+0BCD><U+0BB2> <U+0BAE><U+0BC1><U+0BAF><U+0BB1><U+0BCD><U+0B9A><U+0BCD><U+0B9A><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BC1><U+0BAE><U+0BCD> <U+0B95><U+0BBF><U+0BB0><U+0BC1><U+0BB7><U+0BCD><U+0BA3><U+0BAE><U+0BC2><U+0BB0><U+0BCD><U+0BA4><U+0BBF><U+0BAF><U+0BBF><U+0BA9><U+0BCD> <U+0B95><U+0BBE><U+0B9F><U+0BCD><U+0B9A><U+0BBF> <U+0B85><U+0B99><U+0BCD><U+0B95><U+0BC1><U+0BB3><U+0BCD><U+0BB3> Cctv <U+0B95><U+0BC7><U+0BAE><U+0BB0><U+0BBE><U+0BB5><U+0BBF><U+0BB2><U+0BCD> <U+0BAA><U+0BA4><U+0BBF><U+0BB5><U+0BBE><U+0BA9><U+0BA4><U+0BC1>.… https://t.co/zAXmZFEK9V",FALSE,1,NA,2019-05-31 15:44:44,TRUE,NA,"1134485871376314368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SivaSiv46226193",0,FALSE,FALSE,NA,NA
"775","RT @nelsonvijay08: <U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0B95><U+0BAE><U+0BCD> <U+0B92><U+0BB0><U+0BC1> <U+0B86><U+0BA9><U+0BCD><U+0BAE><U+0BBE><U+0BB5><U+0BC8> <U+0B8E><U+0BAA><U+0BCD><U+0BAA><U+0B9F><U+0BBF><U+0BAF><U+0BC6><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE><U+0BCD> <U+0BA8><U+0BC7><U+0B9A><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BC1><U+0BAE><U+0BCD> <U+0B8E><U+0BA9><U+0BCD><U+0BAA><U+0BA4><U+0BC1> <U+0BA8><U+0BAE><U+0BCD> <U+0B95><U+0BCA><U+0BA3><U+0BCD><U+0B9F><U+0BBE><U+0B9F><U+0BCD><U+0B9F> <U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0B99><U+0BCD><U+0B95><U+0BB3><U+0BBF><U+0BB2><U+0BCD> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BAF><U+0BC1><U+0BAE><U+0BCD>. Contractor Nesamani <U+0B85><U+0BA8><U+0BCD><U+0BA4> <U+0BB5><U+0B95><U+0BC8>.…",FALSE,0,NA,2019-05-31 15:42:18,FALSE,NA,"1134485262556225538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mdnasar3",714,TRUE,FALSE,NA,NA
"776","RT @AnalystArun: I have always loved the hammer scene in Friends (Indian Tamil movie - not the sitcom). Never in my dreams I'd have imagine…",FALSE,0,NA,2019-05-31 15:40:42,FALSE,NA,"1134484859953401856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sriramhere",1,TRUE,FALSE,NA,NA
"777","RT @RohiniSilverScr: #NGK 4AM show is pushed to 5.30AM due to accident caused yesterday at Jameen palace to contractor #Nesamani . Let’s al…",FALSE,0,NA,2019-05-31 15:39:27,FALSE,NA,"1134484543916765184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singams29415331",866,TRUE,FALSE,NA,NA
"778","RT @Thoothukudippl: #ban_hydrocarbon_project 
#banhydrocarbon 
#banhydrocarbonproject 
#socialmemes 
#socialawareness 
#prayfornesamani no…",FALSE,0,NA,2019-05-31 15:38:06,FALSE,NA,"1134484202773069824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Covai",10,TRUE,FALSE,NA,NA
"779","RT @Hariindic: Why this tag #Pray_For_Nesamani?

It's was planned and planted by TN media especially Parivendhar 's @PTTVOnlineNews.

2 stu…",FALSE,0,NA,2019-05-31 15:36:19,FALSE,NA,"1134483755890962432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JChowkidars",364,TRUE,FALSE,NA,NA
"780","RT @vairav2906: A kind and pleading request<U+0001F629><U+0001F625><U+0001F64F>

Please use this tag

#SRMcollegesuicudes 

Trend it<U+0001F64F><U+0001F64F><U+0001F64F>

TN media is deviating us by using…",FALSE,0,NA,2019-05-31 15:35:19,FALSE,NA,"1134483503444242432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","am_Ar_hariharan",254,TRUE,FALSE,NA,NA
"781","RT @KathirNews: <U+0B8E><U+0BB8><U+0BCD>.<U+0B86><U+0BB0><U+0BCD>.<U+0B8E><U+0BAE><U+0BCD> <U+0BAA><U+0BB2><U+0BCD><U+0B95><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BB4><U+0B95> <U+0BA4><U+0BB1><U+0BCD><U+0B95><U+0BCA><U+0BB2><U+0BC8> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BBF><U+0B95><U+0BB3><U+0BC8> <U+0BAE><U+0BB1><U+0BC8><U+0B95><U+0BCD><U+0B95> <U+0BA4><U+0BBE><U+0BA9><U+0BCD> #Pray_For_Nesamani <U+0BB9><U+0BC7><U+0BB7><U+0BCD> <U+0B9F><U+0BC7><U+0B95><U+0BC8> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0B95><U+0BBF><U+0BA9><U+0BCD><U+0BB1><U+0BA9><U+0BB0><U+0BBE> <U+0BAA><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB0><U+0BBF><U+0B95><U+0BC8><U+0BAF><U+0BBE><U+0BB3><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BCD>…",FALSE,0,NA,2019-05-31 15:34:50,FALSE,NA,"1134483381960552448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumar_talkz",153,TRUE,FALSE,NA,NA
"782","RT @Hariindic: Why this tag #Pray_For_Nesamani?

It's was planned and planted by TN media especially Parivendhar 's @PTTVOnlineNews.

2 stu…",FALSE,0,NA,2019-05-31 15:34:09,FALSE,NA,"1134483211344523270",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","am_Ar_hariharan",364,TRUE,FALSE,NA,NA
"783","#NGK 
#NGKFire 
#Nesamani 
#NGKFromToday 
#Pray_for_Nesamani https://t.co/NkbPYfReNT",FALSE,5,NA,2019-05-31 15:33:47,FALSE,NA,"1134483117992009728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pakkirmdjas1",0,FALSE,FALSE,NA,NA
"784","RT @kavithazahir: #Nesamani asks #WhereIsMugilan ? 

#Pray_for_Nesamani but also ask #<U+0BAE><U+0BC1><U+0B95><U+0BBF><U+0BB2><U+0BA9><U+0BCD>_<U+0B8E><U+0B99><U+0BCD><U+0B95><U+0BC7> 
#Pray_for_Neasamani https://t.co/AtUnV…",FALSE,0,NA,2019-05-31 15:32:20,FALSE,NA,"1134482754375053319",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Covai",98,TRUE,FALSE,NA,NA
"785","<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> Vs <U+0B95><U+0BBF><U+0B9F><U+0BCD><U+0B9A><U+0BBF><U+0BA3><U+0BAE><U+0BC2><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BBF> | <U+0B85><U+0BA9><U+0BB2><U+0BCD> <U+0BAA><U+0BB1><U+0B95><U+0BCD><U+0B95><U+0BC1><U+0BAE><U+0BCD> <U+0BB5><U+0BBF><U+0BB5><U+0BBE><U+0BA4><U+0BAE><U+0BCD> | #Pray_For_Nesamani | Masala Mafia Like Us @ fb:… https://t.co/2kyw36MzXc",FALSE,0,NA,2019-05-31 15:30:02,TRUE,NA,"1134482174550388736",NA,"<a href=""http://www.cmovietube.com/"" rel=""nofollow"">cmovietube.com</a>","muyanifocus",0,FALSE,FALSE,NA,NA
"786","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 15:29:22,FALSE,NA,"1134482005423341569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vijaythehindu",566,TRUE,FALSE,NA,NA
"787","#Pray_For_Nesamani #SmashParaak https://t.co/evG1bNmpXv",FALSE,0,NA,2019-05-31 15:25:23,FALSE,NA,"1134481001319546880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TNBSLOfficial",0,FALSE,FALSE,NA,NA
"788","RT @TrollNegativity: #NGK reviews be like <U+0001F602><U+0001F602><U+0001F602> #NGKReview 

#Pray_for_Neasamani #Pray_For_NGK #Nesamani #Pray_For_Nesamani https://t.co/JLjU…",FALSE,0,NA,2019-05-31 15:20:12,FALSE,NA,"1134479700707778560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maaran41712088",98,TRUE,FALSE,NA,NA
"789","#nesamani ponnaiya theru became #nasama ni poniya theru.
#Pray_for_Nesamani",FALSE,0,NA,2019-05-31 15:20:12,FALSE,NA,"1134479699122331652",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sakthivelgandhi",0,FALSE,FALSE,NA,NA
"790","#Pray_For_Nesamani",FALSE,0,NA,2019-05-31 15:18:08,FALSE,NA,"1134479179695644672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhatchina25",0,FALSE,FALSE,NA,NA
"791","RT @shajithallabak3: Plz, I resquest to all those who are supporting and sharing  #Pray_For_Nesamani ...
Plz just share this also #where_is…",FALSE,0,NA,2019-05-31 15:17:18,FALSE,NA,"1134478968625672192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sriniva31688199",138,TRUE,FALSE,NA,NA
"792","RT @vijdevarajan: We're trending on #pray_for_nesamani but no one care about the #Where_is_Mugilan  
Please share this <U+0001F64F>
Where is mugilan?.…",FALSE,0,NA,2019-05-31 15:17:13,FALSE,NA,"1134478948631339008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sriniva31688199",131,TRUE,FALSE,NA,NA
"793","RT @KasturiArmy: <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B85><U+0BB1><U+0BC1><U+0BB5><U+0BC8> <U+0B9A><U+0BBF><U+0B95><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BC8> <U+0BAE><U+0BC7><U+0BB1><U+0BCD><U+0B95><U+0BCA><U+0BB3><U+0BCD><U+0BB3> <U+0BB5><U+0BC7><U+0BA3><U+0BCD><U+0B9F><U+0BBF><U+0BAF><U+0BC1><U+0BB3><U+0BCD><U+0BB3><U+0BA4><U+0BC1>.<U+0BAE><U+0BB0><U+0BC1><U+0BA4><U+0BCD><U+0BA4><U+0BC1><U+0BB5><U+0BB0><U+0BCD> <U+0B95><U+0BB8><U+0BCD><U+0BA4><U+0BC2><U+0BB0><U+0BBF> <U+0BAA><U+0BC7><U+0B9F><U+0BCD><U+0B9F><U+0BBF>.
#Pray_for_Neasamani #Pray_For_Nesamani #Neasa…",FALSE,0,NA,2019-05-31 15:16:05,FALSE,NA,"1134478661745168384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gnanamala",39,TRUE,FALSE,NA,NA
